wavelength,transmission
7.21735,95.71205
7.22688,95.67825
7.23714,95.63984
7.2474,95.59931
7.25693,95.55972
7.26719,95.51494
7.27671,95.47131
7.28697,95.42207
7.29722,95.37045
7.30674,95.32032
7.31699,95.26392
7.32724,95.20497
7.33675,95.14789
7.34699,95.08384
7.35724,95.01706
7.36675,94.95254
7.37698,94.88032
7.38722,94.84246
7.39673,94.80552
7.40696,94.76663
7.41719,94.72635
7.42669,94.68594
7.43692,94.64405
7.44715,94.60084
7.45664,94.55721
7.46687,94.51217
7.47709,94.21408
7.48731,94.14502
7.4968,94.3852
7.50701,94.39585
7.51723,94.44367
7.52671,94.49686
7.53692,94.50867
7.54713,94.48869
7.55661,94.45071
7.56682,93.81988
7.57702,93.81745
7.58723,93.8156
7.5967,93.81378
7.6069,93.81168
7.61709,93.81013
7.62656,93.80779
7.63675,93.80418
7.64695,93.7988
7.65714,93.79415
7.6666,93.79035
7.67678,93.78704
7.68697,93.78452
7.69715,93.78205
7.7066,93.77953
7.71678,93.77868
7.72696,93.77817
7.73714,93.77764
7.74658,93.77718
7.75676,93.77663
7.76693,93.77607
7.77709,93.77549
7.78653,93.77499
7.7967,93.7744
7.80686,93.77379
7.81702,93.77317
7.82646,93.77263
7.83661,93.77199
7.84677,93.77134
7.85692,93.77068
7.86707,93.77
7.8765,93.76942
7.88665,93.76872
7.89679,93.76802
7.90694,93.76731
7.91636,93.76669
7.9265,93.76596
7.93664,93.76521
7.94677,93.76446
7.95691,93.7637
7.96704,93.76293
7.97645,93.76226
7.98658,93.76147
7.9967,93.76068
8.00683,93.75987
8.01695,93.75906
8.02635,93.75835
8.03647,93.75752
8.04659,93.75668
8.05671,93.75584
8.06682,93.75498
8.07693,93.75412
8.08632,93.75337
8.09643,93.75249
8.10654,93.75161
8.11664,93.75072
8.12675,93.74982
8.13685,93.74892
8.14694,93.748
8.15632,93.74721
8.16642,93.74628
8.17651,93.74535
8.1866,93.74442
8.19669,93.74348
8.20678,93.74253
8.21686,93.74157
8.22623,93.74074
8.23631,93.73978
8.24639,93.73881
8.25646,93.73783
8.26654,93.73685
8.27661,93.73587
8.28669,93.73488
8.29676,93.73388
8.30682,93.73289
8.31617,93.73202
8.32623,93.73101
8.3363,93.73
8.34636,93.72899
8.35641,93.72797
8.36647,93.72695
8.37652,93.72593
8.38658,93.7249
8.39663,93.72387
8.40667,93.72284
8.41672,93.7218
8.42676,93.72077
8.43609,93.71987
8.44613,93.71883
8.45617,93.71778
8.4662,93.71674
8.47624,93.71569
8.48627,93.71465
8.4963,93.7136
8.50633,93.71255
8.51635,93.7115
8.52638,93.71045
8.5364,93.70939
8.54642,93.70834
8.55644,93.70729
8.56645,93.70624
8.57646,93.70519
8.58648,93.70413
8.59649,93.70308
8.60649,93.70203
8.6165,93.70098
8.6265,93.69994
8.6365,93.69889
8.6465,93.69785
8.6565,93.6968
8.6665,93.69576
8.67649,93.69472
8.68648,93.69369
8.69647,93.69265
8.70646,93.69162
8.71644,93.69059
8.72642,93.68957
8.7364,93.68855
8.74638,93.68753
8.75636,93.68651
8.76633,93.6855
8.7763,93.6845
8.78627,93.68349
8.79624,93.6825
8.80621,93.6815
8.81617,93.68052
8.82613,93.67953
8.83609,93.67856
8.84605,93.67759
8.85601,93.67662
8.86596,93.67566
8.87591,93.67471
8.88586,93.67376
8.89652,93.67266
8.90646,93.67173
8.91641,93.6708
8.92635,93.66988
8.93628,93.66897
8.94622,93.66807
8.95615,93.66717
8.96609,93.66629
8.97602,93.66541
8.98594,93.66454
8.99587,93.66368
9.00579,93.66283
9.01642,93.66183
9.02634,93.661
9.03626,93.66018
9.04617,93.65937
9.05608,93.65857
9.06599,93.65778
9.0759,93.657
9.08581,93.65623
9.09571,93.65548
9.10632,93.65457
9.11622,93.65384
9.12612,93.65312
9.13601,93.65242
9.1459,93.65172
9.15579,93.65104
9.16568,93.65038
9.17627,93.64956
9.18616,93.64892
9.19604,93.6483
9.20592,93.64769
9.2158,93.6471
9.22567,93.64652
9.23625,93.64579
9.24612,93.64525
9.25599,93.64472
9.26585,93.6442
9.27572,93.64371
9.28628,93.64306
9.29614,93.6426
9.306,93.64216
9.31585,93.64173
9.32571,93.64133
9.33626,93.64077
9.34611,93.64041
9.35595,93.64006
9.3658,93.63973
9.37564,93.63942
9.38618,93.63897
9.39602,93.6387
9.40585,93.63845
9.41568,93.63823
9.42621,93.63787
9.43604,93.63769
9.44587,93.63753
9.45569,93.6374
9.46551,93.63723
9.47603,93.63699
9.48585,93.63693
9.49566,93.63689
9.50617,93.63672
9.51598,93.63674
9.52579,93.63678
9.53559,93.63685
9.54609,93.63678
9.55589,93.63691
9.56569,93.63706
9.57549,93.63724
9.58598,93.63729
9.59577,93.63753
9.60556,93.6378
9.61604,93.63795
9.62583,93.63828
9.63561,93.63864
9.64608,93.63888
9.65586,93.63931
9.66563,93.63977
9.67541,93.64027
9.68587,93.64064
9.69564,93.64121
9.7054,93.64181
9.71586,93.64229
9.72562,93.64297
9.73538,93.64368
9.74583,93.64427
9.75558,93.64506
9.76603,93.64574
9.77578,93.64661
9.78552,93.64752
9.79596,93.64832
9.8057,93.64931
9.81544,93.65035
9.82587,93.65128
9.83561,93.6524
9.84534,93.65357
9.85576,93.65464
9.86549,93.6559
9.87591,93.65706
9.88563,93.65842
9.89535,93.65983
9.90576,93.66114
9.91547,93.66265
9.92588,93.66407
9.93559,93.66569
9.94529,93.66736
9.95569,93.66894
9.96539,93.67072
9.97578,93.67241
9.98548,93.67431
9.99587,93.67612
10.00556,93.67814
10.01525,93.68022
10.02563,93.68222
10.03531,93.68442
10.04569,93.68655
10.05537,93.68889
10.06573,93.69115
10.07541,93.69363
10.08577,93.69603
10.09544,93.69865
10.1058,93.7012
10.11546,93.70396
10.12582,93.70667
10.13548,93.70958
10.14513,93.71258
10.15548,93.71552
10.16513,93.71868
10.17547,93.7218
10.18512,93.72513
10.19545,93.72841
10.20578,93.73179
10.21542,93.73539
10.22575,93.73896
10.23538,93.74275
10.2457,93.74651
10.25533,93.7505
10.26564,93.75447
10.27527,93.75866
10.28558,93.76284
10.2952,93.76725
10.3055,93.77166
10.31511,93.7763
10.32541,93.78093
10.33571,93.78569
10.34531,93.79069
10.3556,93.7957
10.36521,93.80096
10.37549,93.80624
10.38509,93.81176
10.39536,93.81731
10.40564,93.82301
10.41523,93.82897
10.4255,93.83496
10.43508,93.84122
10.44535,93.84753
10.45561,93.854
10.46519,93.86076
10.47544,93.86757
10.48501,93.87467
10.49526,93.88185
10.50551,93.88921
10.51507,93.89687
10.52532,93.90463
10.53556,93.91259
10.54511,93.92086
10.55534,93.92925
10.56558,93.93786
10.57512,93.94681
10.58535,93.95589
10.59489,93.96531
10.60511,93.97489
10.61533,93.98461
10.62554,93.99434
10.63507,94.00419
10.64528,94.01397
10.65548,94.02377
10.66501,94.03368
10.67521,94.04353
10.6854,94.05339
10.69492,94.06336
10.70511,94.07328
10.7153,94.08321
10.72548,94.09315
10.73499,94.1032
10.74517,94.11319
10.75534,94.1232
10.76484,94.13331
10.77501,94.14337
10.78518,94.15345
10.79534,94.16354
10.80483,94.17373
10.81499,94.18387
10.82515,94.19403
10.8353,94.2042
10.84477,94.21446
10.85492,94.22468
10.86507,94.23492
10.87521,94.24517
10.88535,94.25544
10.89481,94.26579
10.90494,94.2761
10.91507,94.28644
10.9252,94.29678
10.93532,94.30714
10.94477,94.31758
10.95489,94.32799
10.965,94.33842
10.97511,94.34886
10.98522,94.35932
10.99533,94.36978
11.00476,94.38032
11.01486,94.39084
11.02496,94.40138
11.03505,94.41193
11.04514,94.42249
11.05523,94.43307
11.06465,94.44371
11.07473,94.45434
11.08481,94.46499
11.09488,94.47565
11.10496,94.48632
11.11503,94.497
11.12509,94.5077
11.13516,94.51841
11.14522,94.52913
11.15461,94.53991
11.16466,94.5507
11.17472,94.5615
11.18476,94.57232
11.19481,94.58315
11.20485,94.59399
11.21489,94.60484
11.22493,94.61571
11.23496,94.62659
11.245,94.63748
11.25502,94.64839
11.26505,94.65931
11.27507,94.67024
11.28509,94.68118
11.2951,94.69213
11.30511,94.7031
11.31512,94.71407
11.32513,94.72506
11.33513,94.73606
11.34513,94.74707
11.35513,94.75809
11.36512,94.76912
11.37511,94.78017
11.3851,94.79122
11.39509,94.80228
11.40507,94.81336
11.41504,94.82444
11.42502,94.83554
11.43499,94.84664
11.44496,94.85775
11.45492,94.86888
11.46489,94.88001
11.47485,94.89115
11.4848,94.9023
11.49475,94.91346
11.5047,94.93591
11.51465,94.95836
11.52459,94.9808
11.53453,95.00323
11.54447,95.02566
11.55441,95.04807
11.565,95.07197
11.57493,95.09437
11.58485,95.11675
11.59477,95.13912
11.60469,95.16148
11.6146,95.18383
11.62451,95.20616
11.63442,95.22848
11.64433,95.25078
11.65489,95.27456
11.66479,95.29683
11.67468,95.31909
11.68458,95.34133
11.69446,95.36355
11.70435,95.38575
11.71489,95.40942
11.72477,95.43158
11.73465,95.45372
11.74452,95.47585
11.75439,95.49795
11.76425,95.50913
11.77478,95.52083
11.78463,95.53226
11.79449,95.5436
11.80434,95.5549
11.81485,95.5664
11.8247,95.57781
11.83454,95.58918
11.84438,95.60051
11.85422,95.61183
11.8647,95.62327
11.87453,95.63466
11.88436,95.64602
11.89418,95.65737
11.90466,95.66882
11.91448,95.68022
11.92429,95.69159
11.93475,95.70306
11.94456,95.71448
11.95436,95.72587
11.96416,95.73725
11.97461,95.74871
11.98441,95.76012
11.9942,95.77151
12.00464,95.78299
12.01442,95.7944
12.0242,95.8058
12.03463,95.81728
12.0444,95.8287
12.05417,95.8401
12.06459,95.85158
12.07435,95.86299
12.08411,95.87439
12.09452,95.88587
12.10427,95.89728
12.11467,95.90878
12.12441,95.92019
12.13416,95.9316
12.14455,95.94308
12.15428,95.95449
12.16466,95.96598
12.17439,95.97739
12.18412,95.98878
12.19449,96.00026
12.20421,96.01166
12.21457,96.02314
12.22428,96.03453
12.23464,96.04601
12.24434,96.0574
12.25404,96.06878
12.26439,96.08024
12.27408,96.09162
12.28442,96.10307
12.2941,96.11444
12.30443,96.12589
12.31411,96.13725
12.32444,96.1487
12.33411,96.16005
12.34443,96.17149
12.35409,96.18283
12.3644,96.19425
12.37406,96.20559
12.38436,96.217
12.39401,96.22832
12.4043,96.23973
12.41395,96.25103
12.42423,96.26243
12.43451,96.27382
12.44415,96.28511
12.45442,96.2965
12.46405,96.30777
12.47432,96.31914
12.48394,96.33039
12.4942,96.34174
12.50445,96.35309
12.51406,96.36433
12.52431,96.37566
12.53391,96.38688
12.54415,96.39819
12.55438,96.4095
12.56398,96.42069
12.5742,96.43198
12.58443,96.44327
12.59401,96.45443
12.60423,96.46569
12.6138,96.47683
12.62401,96.48807
12.63421,96.49931
12.64378,96.51042
12.65397,96.52163
12.66417,96.53283
12.67436,96.54403
12.6839,96.5551
12.69409,96.56627
12.70426,96.57743
12.7138,96.58846
12.72397,96.59959
12.73414,96.61072
12.7443,96.62184
12.75382,96.63282
12.76398,96.6439
12.77413,96.65498
12.78427,96.66605
12.79378,96.67697
12.80392,96.68801
12.81405,96.69903
12.82418,96.71005
12.83368,96.72091
12.8438,96.73189
12.85392,96.74286
12.86403,96.75381
12.87415,96.76476
12.88425,96.77568
12.89372,96.78646
12.90382,96.79735
12.91392,96.80823
12.92401,96.81909
12.9341,96.82994
12.94418,96.84078
12.95363,96.85145
12.9637,96.86225
12.97377,96.87303
12.98384,96.88379
12.9939,96.89454
13.00396,96.90527
13.01402,96.91598
13.02407,96.92668
13.03411,96.93735
13.04416,96.94802
13.05357,96.95851
13.0636,96.96913
13.07363,96.97893
13.08366,96.98782
13.09368,96.99713
13.1037,97.00548
13.11371,97.01312
13.12372,97.02189
13.13373,97.03149
13.14373,97.04092
13.15373,97.04955
13.16372,97.05846
13.17371,97.06635
13.1837,97.07416
13.19368,97.08151
13.20366,97.09058
13.21363,97.09954
13.2236,97.10745
13.23357,97.11425
13.24353,97.12218
13.25348,97.12987
13.26344,97.13721
13.27401,97.14568
13.28395,97.15212
13.29389,97.16026
13.30383,97.1664
13.31376,97.17503
13.32368,97.18261
13.33361,97.19062
13.34353,97.19876
13.35344,97.20672
13.36397,97.21349
13.37388,97.22152
13.38378,97.22845
13.39368,97.23624
13.40357,97.24391
13.41346,97.25111
13.42335,97.25666
13.43385,97.2637
13.44372,97.27089
13.4536,97.27707
13.46346,97.2846
13.47333,97.29193
13.4838,97.29718
13.49366,97.30297
13.50351,97.30835
13.51336,97.31463
13.52382,97.32129
13.53366,97.32689
13.54349,97.33427
13.55332,97.34036
13.56376,97.34691
13.57358,97.3541
13.5834,97.36085
13.59382,97.36686
13.60363,97.37178
13.61344,97.37852
13.62385,97.3855
13.63364,97.39252
13.64343,97.39919
13.65322,97.40561
13.66362,97.41268
13.67339,97.41839
13.68378,97.42439
13.69355,97.42961
13.70331,97.43567
13.71368,97.44199
13.72344,97.44772
13.73319,97.45344
13.74355,97.45997
13.75329,97.46677
13.76364,97.47331
13.77337,97.47891
13.78371,97.48392
13.79343,97.4896
13.80316,97.49602
13.81348,97.50191
13.82319,97.50772
13.83351,97.51432
13.84321,97.52002
13.85351,97.52607
13.86321,97.53215
13.8735,97.53729
13.88319,97.54317
13.89348,97.54959
13.90315,97.55505
13.91343,97.56045
13.9231,97.56604
13.93336,97.57187
13.94362,97.57747
13.95328,97.58353
13.96353,97.58851
13.97318,97.5943
13.98342,97.6004
13.99305,97.60618
14.00329,97.61191
14.01352,97.61771
